BULKLOAD data/sortedData_2_10_100000.txt 100000
QUERY 600049427 1692256938
QUERY 1055444622 1939586274
INSERT 2143067132 1041139006
QUERY 1624267087 1553919428
QUERY 1020189063 1325107413
QUERY 1255387090 1022963858
QUERY 1751384574 1926683156
QUERY 1973568417 870791737
INSERT 308353364 1456663617
QUERY 1721050644 1963630806
QUERY 1959214291 1857100716
QUERY 254807627 1773346035
QUERY 137647842 1737167333
QUERY 2032855943 953139345
QUERY 2015273935 902470083
QUERY 1302773970 1475609921
QUERY 784789890 1288850544
QUERY 1104997702 21917214
QUERY 153162844 2067062760
QUERY 639021370 592722882
QUERY 930436084 444536335
QUERY 139982588 1449117963
INSERT 1633328126 1998275867
QUERY 1153566189 1329391538
QUERY 1406634442 1132170117
QUERY 1432329296 513773562
QUERY 1724100523 827220894
QUERY 1305337731 330186766
QUERY 110650658 1538537240
QUERY 939529079 521153727
QUERY 1650591957 2145479782
QUERY 957426576 1401262337
QUERY 1505534108 1939576921
QUERY 2127447217 871426822
QUERY 243136637 1674508
QUERY 2110934654 2094702603
QUERY 483146190 2109274312
QUERY 1036861454 430929702
QUERY 1376287704 169668494
INSERT 1548667388 1815660490
QUERY 1642188359 1308796767
QUERY 960555137 159255324
QUERY 28264029 311269559
QUERY 267546641 716507856
QUERY 1196849380 820624704
QUERY 887046294 564802258
QUERY 1855219248 1565836505
QUERY 2043847210 235201046
QUERY 2044468303 285825311
QUERY 1911359585 990176429
QUERY 938326080 1734322796
QUERY 2101651692 1072108374
QUERY 1918987008 1413309094
QUERY 96840773 533625554
QUERY 180785147 1675575223
QUERY 1380801008 366059910
QUERY 749736309 95046728
QUERY 1319124517 1849259667
QUERY 1086919855 623708922
QUERY 1690492373 1111800030
QUERY 1921741501 821609924
QUERY 1937248412 582665495
QUERY 426283471 118636867
QUERY 149467025 1343581385
QUERY 507241688 276532559
QUERY 2125792226 1839676231
QUERY 315901505 115682611
QUERY 586280649 1683618112
QUERY 827868951 1726408736
QUERY 1007092245 1170796433
QUERY 1289433300 632924827
QUERY 559301039 1395132002
QUERY 412636933 1286399842
QUERY 978592425 1202564251
QUERY 1318246862 1415006631
QUERY 972125383 1848520019
QUERY 2069209981 462722604
QUERY 1203823355 1324255683
QUERY 1275373743 387346491
QUERY 1443791570 285527247
QUERY 249300255 1339988321
QUERY 2085544230 121330909
QUERY 823587297 708775233
QUERY 1866000081 1175526309
QUERY 522253914 336292013
QUERY 1192908083 159570921
QUERY 1277035586 1185873110
QUERY 1471400358 1541461820
QUERY 1239536327 382178731
QUERY 920481493 1502429892
QUERY 1244803759 599253292
QUERY 603998402 1941762344
QUERY 1247028284 1189734436
QUERY 1159082827 1304206136
QUERY 1768016795 1648452197
QUERY 1108399134 1341443181
QUERY 1526445367 1861235776
QUERY 562677946 98698463
QUERY 1789489571 1673517712
QUERY 1831110978 1994011521
QUERY 1759375406 1775284986
QUERY 1406067367 2020909913
QUERY 1036948785 1976530115
QUERY 1241650414 407776000
QUERY 1292245512 236415218
QUERY 2147224754 631042181
QUERY 1837017135 325953170
QUERY 1186087425 2029443494
QUERY 204626312 381368527
QUERY 1010246716 82923365
QUERY 1160795967 1910166776
QUERY 3668703 491579627
QUERY 1312033081 296638053
QUERY 1930958792 193707163
QUERY 290090588 1919989887
QUERY 1935212647 263261406
QUERY 767115655 1301094883
QUERY 1387641921 1275128976
QUERY 1037812105 1689938775
QUERY 2125439000 167119999
QUERY 1111049597 1124512770
QUERY 1387240583 1129049512
QUERY 1081514669 504775523
QUERY 1297856720 285360390
QUERY 1945018743 345717853
QUERY 468499455 506186597
QUERY 316776358 712866264
QUERY 879986263 793406184
QUERY 1287726651 146533149
QUERY 375444584 1989200801
QUERY 129515781 1748758548
QUERY 477774789 1227152300
QUERY 2134597496 26467324
QUERY 380084515 864917388
QUERY 2117263316 492611519
QUERY 498220761 2035028929
QUERY 507176297 77630097
QUERY 1202683880 447510346
QUERY 963159222 1669900276
QUERY 1412277685 2033669086
QUERY 661761152 474613996
QUERY 474432342 885426490
QUERY 80236014 1899806691
QUERY 886822487 1923557922
QUERY 1298015127 2105845389
QUERY 926650988 1244640060
QUERY 1329037521 646425452
QUERY 1247896524 1536236029
QUERY 1217206552 1736002470
QUERY 746528611 417908216
INSERT 1777081734 1733118027
QUERY 1372986351 1208010469
QUERY 1442195934 891219773
QUERY 605299937 494508730
QUERY 119856754 30498851
QUERY 606310815 379396921
QUERY 506766491 350278609
QUERY 1730741974 1896320819
QUERY 1865398912 654034840
QUERY 20600197 148164645
INSERT 1435327570 565767472
QUERY 1171067409 585922794
QUERY 1469391760 75886198
QUERY 2104049451 810839693
QUERY 2000584459 185036813
INSERT 1585125000 1598333783
QUERY 1568140867 378302426
QUERY 687610651 275512196
QUERY 714466826 1542713467
QUERY 535617476 834876935
QUERY 272020127 488663950
QUERY 469734498 1850528074
INSERT 521865454 620402101
QUERY 58043453 679335650
QUERY 1927451950 1922529121
QUERY 1707450673 1596938635
QUERY 171591107 66100585
QUERY 1130519793 483391460
QUERY 3053590 1820100464
QUERY 1363617734 1833984722
QUERY 955798003 2137624927
QUERY 1769528734 1844799458
QUERY 755605710 719004331
QUERY 371591002 826782912
QUERY 2111424398 1429299467
QUERY 1813992649 1333853400
QUERY 111537764 338888228
QUERY 958605027 682632062
QUERY 414953763 1569899196
QUERY 1910906886 1044284108
QUERY 713355511 2067247035
QUERY 1052603943 58702667
QUERY 1504569917 680466996
QUERY 833215350 1280311131
QUERY 2012625035 805322916
QUERY 130083595 534774662
INSERT 545037358 2104673859
QUERY 11671338 1395405989
QUERY 1761480184 2068552361
QUERY 643044673 1035528013
QUERY 777410685 1081247757
QUERY 1340528319 699602998
QUERY 1439567051 2095202977
QUERY 971251565 814059505
QUERY 178447270 422070326
QUERY 9484022 1998829828
QUERY 1023563389 1283496030
QUERY 1125342867 708270061
QUERY 1789517818 1727528900
QUERY 279648251 632173852
QUERY 1473341822 1039073982
QUERY 1853133488 640438093
QUERY 1080288244 1764240146
QUERY 1615586326 1272984417
QUERY 408996799 1444302251
QUERY 5088664 1179119151
QUERY 759164404 1885938368
QUERY 2044554163 1631207466
QUERY 281064798 831037612
QUERY 1471475705 1806995150
QUERY 1428446125 1011911924
QUERY 1133518054 1960539718
QUERY 853671507 176545983
QUERY 1053072376 403068111
QUERY 1454830940 393617091
QUERY 377559146 741880189
QUERY 321708966 1544922330
QUERY 458326221 1108952778
QUERY 1787981665 1657803214
QUERY 1467528978 2014370797
QUERY 950469420 1792845342
QUERY 697209399 127959372
QUERY 373600065 476631322
QUERY 1204594734 185325882
QUERY 2000593103 797565730
QUERY 1906518508 438647916
QUERY 1674209439 987059619
QUERY 534963741 1308535234
QUERY 1006096439 1676411540
QUERY 1291554098 1655035325
QUERY 1591269205 374115633
QUERY 1287726651 146533149
QUERY 1160459114 2131184462
QUERY 183218257 652564420
QUERY 1325042866 1953047587
QUERY 1114099173 172528460
INSERT 2120195613 1848940000
QUERY 1505827265 1290975858
INSERT 278758584 547459505
QUERY 2132688302 1017565625
QUERY 1073504760 1012799591
QUERY 1598195372 1301441728
QUERY 1833960372 1528440813
QUERY 212081925 1675498940
QUERY 975121737 563245080
QUERY 1814451309 2121962528
QUERY 731344492 783204222
QUERY 985073283 4662456
QUERY 480011923 1842277988
QUERY 120346177 1508011397
QUERY 980269245 2049264554
QUERY 428862898 1127797728
QUERY 1386629828 1451994414
QUERY 1635879401 1258809215
QUERY 2042013438 254206195
QUERY 364894247 575474750
QUERY 1265122573 124666328
QUERY 698863764 683074529
QUERY 584855435 219158332
QUERY 1042543080 1569669274
QUERY 1215939512 1361585416
QUERY 1926394410 2030642824
QUERY 752392754 1474612399
QUERY 446653826 1555978589
QUERY 60715530 725065944
QUERY 1408140473 1678433190
QUERY 2069894029 672372838
QUERY 1058606253 1374602110
QUERY 574527234 394252401
QUERY 844578605 727377408
QUERY 2026027735 1680567449
QUERY 1497038432 2044993313
QUERY 622575609 851213192
QUERY 382162735 461078265
QUERY 1910374558 1063303070
QUERY 1471252679 1999261782
QUERY 368542489 193305246
QUERY 736375391 71830668
QUERY 1347646439 1122560619
QUERY 2101321197 2004427168
QUERY 708156713 1090048865
QUERY 1551127130 188390288
QUERY 1251693359 27975
QUERY 1999289757 33458364
QUERY 875101635 1985710265
QUERY 1928617230 135722245
QUERY 179769568 674159769
QUERY 531103289 1456011455
QUERY 398576672 1169665869
QUERY 1358056158 1404685860
QUERY 1061234032 1332097988
QUERY 1829910570 405121422
QUERY 1742430912 1386030287
QUERY 1509471971 240581308
QUERY 914741077 317119113
QUERY 1839289089 638230455
QUERY 1477997924 777055354
QUERY 2124402384 942681943
QUERY 1859827360 118134146
QUERY 771919332 1967537414
QUERY 1206084054 1833337631
QUERY 1733944848 1010925361
QUERY 1578716908 62299853
QUERY 1631596366 1308581515
QUERY 1396874334 697030545
INSERT 1373793070 1639712488
QUERY 1719650353 883799426
QUERY 314231106 918664631
QUERY 2124748685 1393688916
QUERY 573666704 933596911
QUERY 66694666 288582312
QUERY 610943530 830511828
QUERY 79902514 2046714658
QUERY 1538943498 2104524619
QUERY 1646836392 1012764796
QUERY 1931429428 171387381
QUERY 1826326920 1837127249
QUERY 29396595 1989510815
QUERY 1402078881 904887805
QUERY 412918617 490873639
QUERY 2004270296 1540111021
QUERY 1605944120 625843267
QUERY 2048432811 669362241
QUERY 1780695788 709393584
QUERY 502738692 1900137641
QUERY 714369910 1747592916
QUERY 1765438412 1326109122
QUERY 254201838 2036617921
QUERY 476627984 882245641
QUERY 1917913656 1698171967
QUERY 1609701357 1929886273
QUERY 733936428 1349007712
QUERY 702517517 167717936
QUERY 1915310853 250919112
QUERY 481001717 1220356478
QUERY 1109490751 126468894
QUERY 1008714535 405117813
QUERY 1029104532 1829991112
QUERY 1743375613 1005329355
QUERY 1202269583 578981241
QUERY 1499327462 413783119
QUERY 1092182687 2073360616
QUERY 475597582 917631486
QUERY 1108891335 132157017
QUERY 537274831 47747999
QUERY 1572595846 1199790481
QUERY 1006588311 1905594534
QUERY 1336279686 1937214721
QUERY 2060975266 1664423428
QUERY 1770479115 1703006118
QUERY 537944910 258086149
QUERY 1473754625 1981691577
QUERY 595316920 218741586
QUERY 1418532067 2089536619
QUERY 1847647505 1044984424
QUERY 1025860002 1384613020
QUERY 1538814617 1388815694
QUERY 1250894101 956075292
QUERY 214108479 432635861
QUERY 417394464 757666429
QUERY 976408015 1805037920
QUERY 1747090892 778567389
QUERY 2048765189 1985625012
QUERY 1386843546 1922895793
QUERY 1470783776 505393237
INSERT 574194229 1461468529
QUERY 528146323 1038654478
QUERY 677870460 932026304
QUERY 1090331997 27060514
INSERT 1337788431 1774151406
QUERY 255684489 832711105
QUERY 739184578 1520737405
QUERY 1384488831 1486479957
QUERY 1183912267 1538128223
QUERY 1936060910 928140528
QUERY 404259631 616734673
QUERY 689253664 2056345776
QUERY 1683013534 377903442
QUERY 39472529 1876333902
QUERY 689324162 1307243622
QUERY 204428922 1790941285
QUERY 790023050 351708984
QUERY 1907336000 1878840924
QUERY 670442615 1653816760
QUERY 705921376 1146245017
QUERY 673574763 218685356
INSERT 471808496 1370381353
QUERY 476564285 1088590930
QUERY 1684790497 852283994
QUERY 1642307044 1145523635
QUERY 905375988 1780126825
QUERY 1093838762 48460751
QUERY 1120663065 1245883179
QUERY 1609416931 1031126087
QUERY 1893458235 656524698
QUERY 1130039149 691841313
QUERY 1983690368 364319529
QUERY 969392796 1230405334
QUERY 863048512 115155274
QUERY 1615608088 300672794
QUERY 1546555973 1984938440
QUERY 1298513855 778123397
QUERY 1563311142 185361414
QUERY 95965051 764991279
QUERY 1195879137 492462883
QUERY 1491464362 653860300
QUERY 769015574 1132273604
QUERY 1402961682 672655340
QUERY 403558869 524482469
QUERY 112805732 1120048829
QUERY 1027023426 1618367809
QUERY 964263748 1752143421
INSERT 152278416 611960909
QUERY 2103425271 1879789891
QUERY 64298789 1117778752
QUERY 593865268 1184879575
QUERY 2011243234 1108023935
QUERY 1564301798 1169480240
QUERY 784543692 1295214723
QUERY 1346851468 1475799863
QUERY 1659034912 412215290
QUERY 144521533 1269813986
QUERY 430732856 1973918093
QUERY 1011314020 801210888
QUERY 1909234824 1490709007
QUERY 29575253 795896011
QUERY 1694302352 213143573
QUERY 1322747061 1656159388
QUERY 971099170 1551950486
QUERY 1292259719 950159985
QUERY 1295815494 753959819
QUERY 801974809 1411357080
QUERY 246330879 293743287
QUERY 268561032 380960349
QUERY 1393807481 302309133
QUERY 1783625909 1270200447
QUERY 1292646181 744639199
QUERY 1694799184 633108894
INSERT 323909966 680988718
QUERY 1365180540 1540383426
QUERY 1588480365 1240084909
QUERY 1042137499 157952398
QUERY 1832490839 867055647
QUERY 1609416931 1031126087
QUERY 2080481625 531302436
QUERY 1269611765 615193074
QUERY 1296181792 478200440
QUERY 1994344192 2037689680
QUERY 663782499 449207294
QUERY 607159692 1535162803
QUERY 1245466382 95275444
QUERY 1800596976 159537081
QUERY 1445585227 472474336
QUERY 1515243540 1060187351
QUERY 1538387791 375889629
QUERY 266095662 2014934504
QUERY 128971709 942707678
QUERY 559412924 1884167637
QUERY 1776782380 81183918
QUERY 63585478 437479771
QUERY 1613750938 681416918
QUERY 1741604269 28331484
QUERY 1098410043 1206331560
QUERY 708138980 1217372965
QUERY 200251659 974897091
QUERY 351495968 101144195
QUERY 1930498093 376846464
QUERY 1877565100 1265204346
QUERY 1910219580 125085204
QUERY 2001614931 1999831371
QUERY 833747875 138431266
QUERY 1402875021 1817692358
QUERY 621691668 1263565836
QUERY 590937581 696741882
QUERY 896073766 461214805
QUERY 1081709779 789914445
QUERY 46838822 1922630282
QUERY 996661535 96905430
QUERY 1308013055 2131437293
QUERY 799726861 305173253
QUERY 1903913457 1149104853
QUERY 1390536496 195029113
QUERY 16395238 758329887
QUERY 960780253 2071449020
QUERY 1858241710 1821292410
QUERY 941804289 1826620483
QUERY 1121545595 212521858
QUERY 319527070 763653124
QUERY 460686763 1630387677
QUERY 1244654182 828200825
QUERY 1115025402 2140466625
QUERY 1909717369 1831660936
QUERY 1505469699 1309927578
QUERY 1873522595 314605182
QUERY 1464901844 1822870096
QUERY 1499283188 887029859
QUERY 429019960 122424191
QUERY 825703662 1874508787
QUERY 407346014 865247609
INSERT 1712507043 1291395683
QUERY 371591002 826782912
QUERY 2041442281 1797230868
QUERY 1160552358 239119424
QUERY 1738402612 838637655
QUERY 1599893069 2083149517
QUERY 1736627030 1806814128
QUERY 192870521 1040822774
QUERY 184734809 1617114287
QUERY 1109717111 2135728029
QUERY 126362165 1961618585
QUERY 473352861 700189772
QUERY 1133058988 591494195
QUERY 1896136738 841025306
QUERY 1930772757 1647149314
QUERY 1521508220 1640848386
QUERY 1353852331 786086653
QUERY 2113507717 59660289
QUERY 2021278874 840664388
QUERY 1636008523 1313630719
QUERY 1555051156 719716524
QUERY 1612588494 204180125
QUERY 1295166342 1057467587
QUERY 832418620 369700130
QUERY 1705987714 361150324
QUERY 2056595134 1752591540
QUERY 1206641726 1785190880
QUERY 1088443261 1669744526
INSERT 1806354631 645737121
QUERY 1403227682 1960507482
QUERY 1863950843 964325993
QUERY 385889732 715940941
QUERY 1289797119 906433542
QUERY 880492499 224048977
QUERY 885420512 1646898361
QUERY 2073182195 806096804
QUERY 1451833926 2083368050
QUERY 2045658363 2144920161
QUERY 1938821040 402325277
QUERY 1530039861 285907341
QUERY 1801326335 1118728533
QUERY 277105099 1849572681
QUERY 241171435 780491036
QUERY 1075713464 50978433
QUERY 199065332 19259425
QUERY 496958887 1110035970
QUERY 1935619156 314944254
QUERY 600851596 997646291
QUERY 2140282596 879544931
QUERY 2108577568 1181474650
QUERY 1626017373 358487516
QUERY 489200888 1819937689
QUERY 1505259180 1322134789
QUERY 619486785 302789858
QUERY 1888092792 1969678173
QUERY 1023828625 619239500
QUERY 298047458 260041424
QUERY 514823093 1455081282
QUERY 130834707 1352976645
QUERY 1932856283 1004499943
QUERY 908261133 698512106
QUERY 1313440240 396397146
QUERY 1131884850 380390179
QUERY 1431597721 655502133
QUERY 2107735108 1890191059
QUERY 1641822562 428054462
QUERY 1442852322 1390401041
QUERY 665822767 1774447985
QUERY 1618543932 2046120980
INSERT 784500525 295034478
QUERY 717613958 2016635737
QUERY 1300749810 1014900957
QUERY 1127654376 2019546612
INSERT 1098684651 1692075485
QUERY 1694425579 1324860756
QUERY 1623380595 1287859999
QUERY 701568929 1066331849
QUERY 1850832374 427596616
QUERY 1145210574 795628627
QUERY 1693048163 23603310
QUERY 402903177 1329202900
QUERY 1462031425 460176327
QUERY 2029028735 1132240470
QUERY 25947761 38807781
QUERY 50849214 1651490521
QUERY 1184538869 536087822
QUERY 2071883861 1280953229
QUERY 227627513 1161635774
QUERY 1641012745 1782403298
QUERY 945117276 1889947178
QUERY 1549287499 1266405989
QUERY 572989959 182371244
QUERY 100594138 1816265641
QUERY 1760401897 1396078334
QUERY 1622274703 196103921
QUERY 596657502 709093384
QUERY 868492178 314411109
QUERY 553485746 308829357
QUERY 1036140795 463480570
QUERY 945591734 1888690031
QUERY 791258636 2140280345
QUERY 708709985 544032131
QUERY 2040614457 1557642754
QUERY 964115182 630061012
QUERY 444017516 1176642584
QUERY 1787189168 1396768681
QUERY 1862558705 304505404
QUERY 1240322619 236104672
QUERY 1464958525 1666510303
QUERY 63058787 1705141286
QUERY 1292478860 15764825
QUERY 565778400 1128523990
QUERY 157682926 857770492
QUERY 2029019641 1966561750
QUERY 826725536 121971037
QUERY 1782946740 1877015258
QUERY 1979040220 665846301
QUERY 1923833600 2140283083
QUERY 2076000471 1685489906
QUERY 666530248 96536713
INSERT 824213175 954307205
QUERY 343230815 2115177173
QUERY 1050312037 758445542
QUERY 823307520 180289298
QUERY 185675823 1407360443
QUERY 1549509266 761717367
INSERT 439288002 1682965999
QUERY 29777575 1223647206
QUERY 2047860381 1855955926
QUERY 48256747 1065399089
QUERY 1096105745 1812564210
QUERY 980356728 932862806
QUERY 884894326 528491441
QUERY 1025992605 1580811746
QUERY 405201937 553918865
QUERY 2042953397 1377315139
QUERY 2085544230 121330909
QUERY 1138186612 1885822074
QUERY 907147841 1481226511
QUERY 781607628 288241568
QUERY 816733009 894038079
QUERY 790083788 325076748
QUERY 443432373 538328813
QUERY 1197857177 1435940825
QUERY 1846958221 366611902
QUERY 1411549676 1843993368
QUERY 596756968 1758128683
QUERY 2046370251 2133499563
QUERY 880053995 1806963390
QUERY 1556810195 1860122232
QUERY 676393100 1689377337
QUERY 296459006 2096295883
QUERY 315424138 110130008
QUERY 1572466315 1758064660
QUERY 83145139 1749737739
QUERY 1462419733 150003486
QUERY 1956966877 599351292
QUERY 1081524148 1685867328
QUERY 1227761018 1729478158
QUERY 1678290393 321162427
QUERY 98855118 1048581711
QUERY 371653516 962033002
QUERY 395071201 2075846552
QUERY 1428122456 141400341
QUERY 899786515 1508948106
QUERY 627400341 280201614
QUERY 1884800927 1759373344
QUERY 499562824 1629920671
QUERY 640257456 272066636
QUERY 467415769 1630332523
QUERY 760967845 1948326698
QUERY 1412277685 2033669086
QUERY 1444581925 139221443
QUERY 2056496214 1790496541
QUERY 786600712 1986262196
QUERY 272771282 702127913
QUERY 191860517 323791664
QUERY 61051201 1132331341
QUERY 1845716951 1821115873
QUERY 2083123306 466265324
QUERY 2031963261 1649175528
QUERY 1271701556 329697934
QUERY 1899058025 2077211388
QUERY 1478928233 1589926777
QUERY 1492343271 1620285997
QUERY 2003656020 867376142
QUERY 1548041762 2023697336
QUERY 1434103099 1725689202
QUERY 175308379 1977813271
QUERY 1518855402 1547949666
QUERY 1336194465 831099451
QUERY 1404514988 1357892576
QUERY 828274898 1646313092
INSERT 1168804176 1060211029
QUERY 460769144 1191570760
QUERY 177332700 305564045
QUERY 1586903190 2002495425
QUERY 767654769 60394594
QUERY 1994999702 759684212
QUERY 683218779 1592614600
QUERY 1539626662 1066510181
QUERY 2126721211 1115790829
INSERT 440006707 159877942
QUERY 102074936 324581441
QUERY 830136482 1810131628
QUERY 430302750 40640536
QUERY 2035640238 741098019
QUERY 351246048 1690225845
QUERY 273200961 1461698644
QUERY 966046876 1378749318
QUERY 452522617 1497950619
QUERY 2051594752 1887439702
QUERY 1575448987 1361704921
QUERY 957309475 325916762
QUERY 1966342162 851481350
QUERY 1732539298 790723912
QUERY 629435239 1417003737
QUERY 1570074343 2113079834
QUERY 1463546805 1590883046
QUERY 1356200404 1811169845
QUERY 2032454154 217927335
QUERY 1965370944 1321788972
QUERY 25786674 1966290425
QUERY 609530690 166510070
QUERY 1470277170 1445491809
QUERY 2058540023 992071003
QUERY 294702567 1726956429
QUERY 1447267605 1369321801
QUERY 818181526 1470911181
QUERY 645216505 1563956182
QUERY 1204594734 185325882
QUERY 652742599 1898428088
QUERY 876658436 1369036880
QUERY 2064336119 1557372868
QUERY 1502781486 703550253
QUERY 392589404 1057867920
QUERY 948663806 1122434124
QUERY 1915782583 74392230
QUERY 1778051839 2065823356
QUERY 1604357698 405662747
QUERY 181393897 1262371061
QUERY 240959156 695991608
QUERY 1719615321 1079666727
QUERY 1794227582 2015175289
INSERT 595407740 990125765
QUERY 1265122573 124666328
QUERY 1068146384 1320613300
QUERY 708639379 1100489942
QUERY 1950906185 1282214438
QUERY 170628338 458360272
QUERY 1124852818 1757680586
INSERT 2047100666 1906142527
QUERY 354066620 1384045847
QUERY 1975091420 1847148607
QUERY 1015803860 787941042
QUERY 1822164241 1944033682
INSERT 445957897 1747456219
QUERY 170663821 865397688
QUERY 2061776606 337675656
QUERY 1785125060 2131644929
INSERT 289854410 338227901
QUERY 734098925 1427989102
QUERY 1349318473 684984249
QUERY 1697515133 1412212573
QUERY 375853899 1589384818
QUERY 1193351357 2199900
QUERY 1919738761 1063597221
QUERY 2132692117 1666647800
QUERY 223105582 953728344
QUERY 25415877 1909609541
QUERY 447110143 405048913
QUERY 334944915 1262041514
QUERY 703942684 1290988473
QUERY 557559828 1584163044
QUERY 2105794020 1374721320
QUERY 2077614755 1216498196
QUERY 1961408618 32688185
QUERY 1115506665 1322432570
QUERY 1767200517 486704465
QUERY 1748745980 1872698575
QUERY 1016203400 924050815
QUERY 360730211 664372817
QUERY 658687792 890076773
QUERY 1003225617 1576567876
QUERY 2140334909 2005312138
QUERY 1219980094 826432337
QUERY 1313136803 1159956979
QUERY 1829910570 405121422
QUERY 236386514 1841316844
QUERY 358206013 1083749407
QUERY 1376287704 169668494
QUERY 1333325061 251223095
QUERY 109051586 1318290933
QUERY 2144723271 1143431225
QUERY 155904556 815603745
QUERY 127939444 1296896064
INSERT 364325958 990729260
QUERY 1348935273 1058888765
QUERY 885231298 1645244576
QUERY 831085989 2075281230
QUERY 1703614997 1898061346
QUERY 1544645854 119567904
QUERY 275472460 55245942
QUERY 649022765 608034986
QUERY 924972222 2086656402
QUERY 998061519 1781036620
QUERY 1611336688 1396028861
QUERY 1918755355 1313048630
INSERT 2133474163 35512203
QUERY 1421858253 1750047604
INSERT 140213042 1490839243
QUERY 1160920433 91529924
QUERY 1377456233 1784258772
QUERY 1910682620 1561172187
QUERY 1296981357 1651277134
QUERY 1613677023 78453362
QUERY 1584005155 1821721964
QUERY 1060494695 728149010
QUERY 1092893185 507104656
QUERY 1934488971 845165899
QUERY 1336319837 1342490557
QUERY 607374033 777601247
QUERY 1182221815 1221545803
QUERY 1299999166 1250566214
QUERY 1230463150 1996913015
QUERY 223011866 493619790
QUERY 502390523 106242869
QUERY 1099162320 1150471076
QUERY 1314795242 510925735
QUERY 1594205897 101760915
QUERY 1323306718 415954693
QUERY 1666520907 1364146373
INSERT 996677327 1985104297
QUERY 1651277134 129312015
QUERY 1820400504 438802522
QUERY 8547113 896314290
QUERY 357887558 1785960505
QUERY 2116946061 261173665
QUERY 2145304840 870400230
QUERY 389437490 1105985532
INSERT 1386114817 943606181
QUERY 1004238697 1312157387
QUERY 1803572714 519855461
INSERT 848281443 2125912185
QUERY 1689138617 632920260
QUERY 384503032 1809091901
QUERY 452597744 1081711489
QUERY 343342272 562881294
QUERY 535846448 96544968
QUERY 1100783665 1378935046
QUERY 1177705463 363850605
QUERY 1192707556 31308902
QUERY 843776955 612392101
QUERY 84373448 1364017770
QUERY 298245611 267991995
QUERY 1565207274 2031830530
QUERY 2128375498 1494674517
QUERY 726125916 1772317796
QUERY 122985939 1985910070
QUERY 2139254635 1182031442
QUERY 489838803 897929038
QUERY 1182201259 1907152040
QUERY 1289746301 49557211
QUERY 1435327570 565767472
QUERY 1042036348 2044409658
QUERY 1600206898 1139352160
QUERY 1510607397 1249352304
QUERY 521281749 1982436883
QUERY 1349376467 576980649
QUERY 1787189168 1396768681
QUERY 244140490 1378879856
QUERY 1950955939 1335939811
QUERY 1388620755 72499295
QUERY 2030601961 2072569442
QUERY 1968651853 1533586516
QUERY 1962944948 1906025088
QUERY 962794168 2052165591
QUERY 1698689402 1734890280
QUERY 1887139419 1953073323
QUERY 332377175 696935993
QUERY 1473442062 201305624
QUERY 1639866106 1225264122
QUERY 390384622 389775792
QUERY 148317232 1715386554
QUERY 1124549312 941079568
QUERY 510654418 1850706886
INSERT 250310190 1656296561
QUERY 954330691 1471491926
QUERY 1205763942 1997318302
QUERY 1163185169 1466845584
QUERY 224881114 371786900
INSERT 101701591 227724129
QUERY 299909578 1434630653
QUERY 1826854191 891650635
QUERY 1619250550 1258118092
QUERY 1058959595 1429849506
INSERT 508033919 488129800
QUERY 1095575642 1124677931
QUERY 2084922630 1152438770
QUERY 1254140361 1163845766
QUERY 1980990845 845197656
QUERY 20030560 1993861564
QUERY 1661541005 592045115
QUERY 1892430639 1449228398
QUERY 732085183 1704261994
QUERY 905928843 871766491
QUERY 459614104 1144827807
QUERY 560883666 1832453687
QUERY 934719368 1042548997
QUERY 350322227 841148365
QUERY 1204111605 1501776326
QUERY 796266785 2028668406
QUERY 1585446752 1330211574
QUERY 796194753 123155739
QUERY 1285474949 1051845811
QUERY 1119399015 610486506
QUERY 2080959576 1683306396
QUERY 1827669210 395342568
QUERY 947653970 131422266
QUERY 12607024 1003671793
QUERY 918067198 1204377531
QUERY 2145779617 981721849
QUERY 2033567660 1234188170
QUERY 1606918740 764713432
QUERY 1295673900 547020451
QUERY 942363019 1655176266
QUERY 857951306 1609771337
QUERY 2101176604 1889134239
QUERY 795875404 1633640703
QUERY 2025959612 1600232939
INSERT 1912043624 686937461
QUERY 917418866 1994537820
INSERT 798602411 1062433185
QUERY 453173332 588824910
QUERY 1361776411 546180533
QUERY 1254219413 232438437
QUERY 278758584 547459505
QUERY 186908138 417507013
QUERY 446913970 10971844
QUERY 1986509186 918298730
QUERY 1456939099 1420144770
QUERY 1773244742 2118568711
QUERY 1342763512 919859425
QUERY 369684337 1732973108
QUERY 1995559970 1496115557
QUERY 1408200887 294872523
QUERY 352251949 1245884860
QUERY 1943886896 666697581
QUERY 1309568747 718422768
QUERY 1515005747 2044868909
QUERY 2110007704 1682104609
QUERY 1984671886 944328353
QUERY 551178968 2106909114
QUERY 1265486344 1183768783
QUERY 793620646 298423493
INSERT 298869938 389538216
QUERY 1699106963 1208860337
QUERY 868567339 1880471638
QUERY 763447433 2108785490
QUERY 1286738232 186980670
QUERY 1292478860 15764825
QUERY 1759182376 573249266
QUERY 723791187 1152394710
QUERY 2061504559 1884415956
QUERY 1088443261 1669744526
QUERY 1140322466 598923046
QUERY 120348121 1548486213
QUERY 1594148555 1235714528
QUERY 577270627 1244107600
QUERY 2106914653 1815209933
QUERY 1954220403 1895563124
QUERY 1543298605 835205378
QUERY 36272770 418882426
QUERY 550770314 2055765787
QUERY 135397939 521053580
QUERY 2087452977 12477278
QUERY 1256584878 1078759174
QUERY 298329517 2124615688
QUERY 559213833 318781656
QUERY 1698505513 1359787872
