BULKLOAD Testcases/TC_5/sortedData_2_10_100000.txt 100000
QUERY 1358786563 1601916716
QUERY 762794146 1525644720
QUERY 639961315 2088922458
QUERY 466534464 996812641
QUERY 1288393142 1270102683
QUERY 1552254380 305063626
QUERY 1867798438 83581272
QUERY 2038684736 1443880318
QUERY 898313386 1754380747
QUERY 1132541819 1603612391
QUERY 1009756619 797041147
QUERY 540436140 264748748
QUERY 1921367437 2134447070
QUERY 2041756755 1212784341
QUERY 567309065 1054338106
QUERY 144990759 482415640
QUERY 727683437 1739358745
QUERY 2070459507 135721024
QUERY 1481868371 834056016
QUERY 1699349357 2072792239
QUERY 1437542382 1632738049
QUERY 1935486259 1087940859
QUERY 212580388 302963002
QUERY 1562070280 296688427
QUERY 1751719234 1318285936
QUERY 634845806 21297544
QUERY 1903685027 179883935
QUERY 1630462895 1331983292
QUERY 585850021 473128764
QUERY 1279503699 1875952582
QUERY 1249767706 1297776031
INSERT 590761758 1494387027
INSERT 1518164622 1098622613
QUERY 625834058 722323510
QUERY 2047105948 1837198695
QUERY 767496634 1607492227
QUERY 56973728 1830705279
QUERY 96810988 1193319898
QUERY 353939207 1900942010
QUERY 1885540966 431955614
QUERY 339195915 1409154037
QUERY 92332572 958812874
QUERY 1964580712 1607001791
QUERY 1376027486 42177323
QUERY 1872882602 204652574
QUERY 1925395450 671716890
QUERY 1238582908 501721959
QUERY 1889778909 566389761
QUERY 1975543798 495550560
QUERY 869809291 85496998
QUERY 1563184134 1906458655
QUERY 353267092 1722855701
QUERY 1337382932 1686121594
INSERT 1660640066 1023762492
QUERY 114861753 2136720175
QUERY 198617874 36697893
QUERY 1157838594 1343435816
QUERY 1293927521 214564089
QUERY 977086431 36137885
QUERY 842295222 647000406
QUERY 628267260 192240948
QUERY 855724621 1210176837
QUERY 273449984 1340507260
QUERY 1633575995 1599346008
QUERY 860989385 1082227155
QUERY 2053530619 1557597707
QUERY 1420280113 1736318572
QUERY 1015339210 1531441007
QUERY 255163375 1725447216
QUERY 984925090 1020431874
QUERY 1324229425 1440877644
QUERY 892740004 313169302
QUERY 1992524150 1433817570
INSERT 2069167199 516104724
QUERY 576261817 1408156133
QUERY 274353651 1389575872
QUERY 1009071567 276572324
QUERY 2037788772 349840934
QUERY 1065939945 2068202355
QUERY 813458711 1608297529
QUERY 1249824991 1439692210
QUERY 1363248777 2057554267
QUERY 364336721 1381871913
QUERY 1372411917 2140892414
QUERY 115427489 965792570
QUERY 707503090 1329887195
QUERY 1250605902 780215985
QUERY 1852783892 692043955
QUERY 493908027 402383688
QUERY 1527282848 1882746298
QUERY 1183894818 426682369
QUERY 1805676023 256135060
QUERY 1221927631 171224586
QUERY 163833995 702792661
QUERY 734645973 780012163
QUERY 1447895809 791409211
QUERY 1193792899 927116648
QUERY 1072517709 771889331
QUERY 874559970 1099973980
QUERY 1455108823 308418664
QUERY 2077391735 1884491796
QUERY 1943948456 513253163
QUERY 1113891611 396623710
QUERY 1383483412 392590358
QUERY 1017880842 385739200
INSERT 2067287834 1013387142
QUERY 1887947112 1629718649
QUERY 838344042 1554523046
QUERY 1484431133 316596167
QUERY 1116811660 1101803722
QUERY 493323152 1889526652
QUERY 116833689 2136855752
QUERY 1007252946 1474289812
QUERY 340193306 481757550
QUERY 671154681 393897641
QUERY 1300918065 1302054138
QUERY 629178616 1549040276
QUERY 359467249 101439376
QUERY 1165762245 1730959526
QUERY 1720331630 248672551
QUERY 1722962363 1597746226
INSERT 2063155670 2079503777
QUERY 1862550724 2128102026
QUERY 1067084144 1283661974
QUERY 502857167 1598087757
QUERY 153788710 1484084442
QUERY 457721942 2021447369
QUERY 1594295352 1639829650
QUERY 1215308366 688830151
QUERY 620850280 1179136736
QUERY 1629936865 83993016
QUERY 613688881 1837311520
QUERY 1717074333 760373326
QUERY 666817782 1503954950
QUERY 629273684 797235370
QUERY 1209008372 1633942505
QUERY 961124267 643122097
QUERY 1809443533 2101989648
QUERY 965921043 191062387
QUERY 316756163 4949501
QUERY 280203677 356205968
QUERY 104754014 1196340310
QUERY 1734715745 1862569126
QUERY 209904730 21706020
QUERY 1403552867 146097295
QUERY 734551713 966193018
QUERY 1634672408 849946872
QUERY 540436140 264748748
QUERY 1072517709 771889331
QUERY 1113233748 1825109267
QUERY 623106478 946863408
QUERY 987172413 1358358967
QUERY 611727876 1076737667
QUERY 709672163 595366133
QUERY 1748634399 738609255
QUERY 676463973 1496276342
QUERY 116017189 155148011
QUERY 1993875111 119630076
QUERY 1992686538 1084077073
QUERY 168067822 1000731694
INSERT 1305585071 163976548
QUERY 765885315 384351107
QUERY 249864525 871943026
QUERY 1639789119 755163977
QUERY 894589104 1535163674
QUERY 267802482 489989514
QUERY 730823997 1507751831
QUERY 203880616 2043595525
QUERY 1765390992 791218372
QUERY 1409317543 781865710
QUERY 1653808736 1528693484
QUERY 136373813 1811711764
QUERY 352648694 1428666558
QUERY 1789128842 1581286578
QUERY 981108622 87743826
INSERT 469890767 306171348
QUERY 1505557848 517189470
QUERY 1926507013 801397938
QUERY 307723027 1808380443
QUERY 68767444 167071022
QUERY 1730994868 1958006715
QUERY 1599651909 1292763705
QUERY 86834819 1802641927
QUERY 2108813276 1991321947
QUERY 361027769 1880069658
QUERY 533983949 1030200197
QUERY 691096993 298147881
QUERY 829750959 1031450634
QUERY 236394161 373698459
QUERY 1565391186 1751346230
QUERY 1601131084 2050194269
QUERY 1894032568 529972500
INSERT 107576689 262558511
QUERY 1093234371 1612751869
QUERY 1206191321 2124032273
QUERY 1416266215 76764518
QUERY 1512250687 1891754659
QUERY 933195498 472638566
QUERY 1324183543 1111833491
QUERY 1574431608 1524713676
QUERY 225437319 25077916
INSERT 436330999 182620693
QUERY 1978061496 253242591
QUERY 780703787 1988916346
QUERY 1748450811 1543834704
QUERY 1461464029 381276775
QUERY 267067405 865447273
QUERY 292395233 2011257691
QUERY 1651046230 1565477347
QUERY 1748098040 1217109219
QUERY 654211061 1580397156
QUERY 1816597280 1577393740
QUERY 1092830046 1357970069
QUERY 1149302772 617493693
QUERY 1564359312 77735121
QUERY 129846073 128872226
QUERY 838060763 2026383062
QUERY 1525949159 1587776255
QUERY 444120196 918252243
QUERY 1192013794 2015745819
QUERY 1305606702 637324800
QUERY 352329996 385644852
QUERY 2068789994 715245689
QUERY 320984452 273855923
QUERY 1084830467 1511155889
QUERY 1576050103 1998208965
QUERY 1912945737 1008185190
QUERY 921823959 1752989836
QUERY 1736268604 34617450
QUERY 420262303 1523510008
QUERY 1860428775 1122273427
QUERY 665245223 212418204
QUERY 109303952 1566255701
QUERY 1416981019 1679827771
QUERY 540529313 1126186240
QUERY 77646396 1868536323
QUERY 1903153774 718132411
QUERY 939436348 1577835714
QUERY 1519034056 223403472
QUERY 806520383 1142734574
QUERY 770609603 767122133
QUERY 299466256 709301198
QUERY 225295234 2112418484
QUERY 1236154820 1091425150
QUERY 1809557561 1187111492
QUERY 1668555214 268185341
INSERT 534559226 1222155449
QUERY 1588218224 1647633319
QUERY 1738865533 222833903
QUERY 1470404689 676397797
QUERY 305972089 221657438
QUERY 1457812258 1690844745
QUERY 1352918658 690815307
QUERY 2071844675 563239419
QUERY 455083225 1687142882
QUERY 1810843594 492679148
QUERY 715513051 57599715
QUERY 675568014 1887753281
QUERY 2109410720 1052044886
INSERT 1419739330 595405983
QUERY 436330999 182620693
QUERY 702608999 1733189628
INSERT 58530827 1447700869
QUERY 1564498557 1159442608
QUERY 1833215106 29898109
QUERY 1394019968 1144757653
QUERY 2126297757 485278459
QUERY 1885482881 40111333
QUERY 373765416 946306964
QUERY 2070110544 728536851
QUERY 311413568 729905771
QUERY 1224531353 595848004
QUERY 752054761 1454850438
QUERY 1033304227 587090227
INSERT 430938552 618126721
QUERY 1544846153 1391755404
QUERY 795541494 1593314615
QUERY 1314034058 1567865740
QUERY 1050871220 1224903036
QUERY 311105497 1388763201
QUERY 1771970753 112512482
QUERY 578216972 1127341172
QUERY 1745467893 7488702
QUERY 1803060371 1228860994
INSERT 451118217 674691961
QUERY 1761351941 605318476
QUERY 119175353 947331583
QUERY 1100357886 1783547335
QUERY 1252946472 1236887680
QUERY 1976792504 1457765654
QUERY 783627700 1600109653
QUERY 492199270 1890395320
QUERY 417603633 1735771179
QUERY 448468821 1713221382
QUERY 841821168 1043703153
QUERY 1075819233 1046413386
QUERY 40425413 1910389914
QUERY 333197943 1219779644
QUERY 2132161998 61078809
QUERY 109610705 466565278
QUERY 54852809 1296891017
QUERY 1687988505 1079120369
QUERY 1469392966 152558493
QUERY 1527906955 1331457226
QUERY 54557992 1858425902
QUERY 132198866 1995508192
QUERY 1225113136 1497349108
QUERY 979722953 1786670525
INSERT 1034575763 936077894
QUERY 1798706646 1004509646
QUERY 754187504 1300937513
QUERY 748424743 530101180
INSERT 1413605843 433909334
QUERY 1949681896 1811634756
QUERY 1852752165 1619213801
QUERY 896585286 1403510431
QUERY 1463741369 1092438161
QUERY 1154390231 1819094479
QUERY 1971197831 1955956895
QUERY 447436551 631397302
QUERY 1065306636 2072959042
QUERY 1737110150 527031002
QUERY 2146244803 724584615
QUERY 1889426272 1376573027
QUERY 734759166 1670504180
QUERY 1476851656 352623829
QUERY 1095907878 959340921
QUERY 1736487766 1038829019
QUERY 942076031 2067972434
QUERY 906474957 1915532008
INSERT 905236112 492632975
QUERY 689229255 1831123985
QUERY 1802349406 418668918
QUERY 2138836212 552110538
QUERY 1648018416 572275751
QUERY 15530326 1958741259
QUERY 909102900 1436330943
QUERY 118036491 2121455903
QUERY 13355320 1117116774
QUERY 2027148743 1271650191
QUERY 919812496 1026736530
QUERY 1385163003 797810222
QUERY 1744202446 308460281
QUERY 1764766807 124526025
QUERY 1323624734 1092035992
QUERY 107901633 197891298
QUERY 1497934025 361056492
QUERY 1601409136 1150427491
QUERY 503613657 391649940
QUERY 410687582 777878167
QUERY 466994512 242292718
QUERY 1643478390 1179089316
QUERY 276987623 1113687148
QUERY 729899996 1927294124
QUERY 1972530802 127561825
QUERY 1277989316 1347588697
QUERY 1874018431 1291811787
QUERY 1181726795 1404221370
QUERY 1252441393 195395322
QUERY 2100234654 369671596
QUERY 1605902778 2094099746
QUERY 1433898023 492574413
QUERY 270846221 114774062
QUERY 417397899 1152825588
QUERY 1657923496 1977475175
QUERY 814998987 1644150361
QUERY 379324809 191168330
QUERY 1769023392 2043672925
QUERY 623665260 1336722872
QUERY 1480007268 342393463
QUERY 457167525 182091022
QUERY 1729413924 1890920607
QUERY 205540777 1257444449
QUERY 754111162 1994152146
QUERY 37836828 1870280106
QUERY 399845620 1912467511
QUERY 1437460658 1369841813
QUERY 819360099 577763718
QUERY 642845401 534363268
QUERY 968294223 301139987
QUERY 1424231619 1290323088
QUERY 1577339778 1649652056
QUERY 1021278302 2080480317
QUERY 1371224985 921987915
QUERY 114900069 1003339151
QUERY 780293459 185346728
QUERY 348848101 821804376
QUERY 1514681130 817074434
QUERY 1642607506 2047925912
QUERY 1150173875 1531917148
QUERY 465718022 1885274840
QUERY 848346227 1633928836
QUERY 2073756151 312411679
QUERY 187591941 294328787
QUERY 373240836 1345198500
QUERY 1822381863 1638717700
QUERY 469890767 306171348
INSERT 17943065 1807573968
QUERY 125808343 807685381
QUERY 1299356191 572880752
QUERY 328427303 710918441
QUERY 1637726676 280939060
QUERY 654179896 1902738592
QUERY 806564782 1367804244
QUERY 1894569950 1475897636
QUERY 733295034 1659281994
QUERY 1620453433 1231423269
QUERY 1658998498 701606858
QUERY 1333102665 288359124
QUERY 1980923666 939905768
QUERY 1350571372 2135097113
QUERY 2080999268 1352530648
QUERY 868888164 2007499011
QUERY 669926634 1326085199
QUERY 825644113 1205660986
QUERY 1573884528 210857179
QUERY 649141698 862056965
QUERY 498639176 241637233
QUERY 1967187426 438667474
QUERY 65154787 1447927212
QUERY 1725568140 2057953790
QUERY 1168129385 228185821
QUERY 1433846807 1560885107
QUERY 1122803699 2080073504
QUERY 1996520247 1535800594
QUERY 600596787 1026364071
QUERY 904051511 1483601958
QUERY 1129800318 703436810
QUERY 782381495 1906081069
QUERY 752788117 18583621
QUERY 584102357 1080940861
QUERY 1478409837 1211662623
QUERY 1558769156 145672701
QUERY 1269300174 1595618065
QUERY 1700743223 1112318026
QUERY 1740467106 386737922
QUERY 704053584 1204452593
QUERY 1870387602 1605032174
QUERY 28230896 661470941
QUERY 1520003593 1430382859
QUERY 1763785228 187735965
QUERY 2026899160 753386314
QUERY 1029501098 795887343
QUERY 1182625265 478950576
QUERY 1683403169 806080953
QUERY 1487164401 2115710501
QUERY 958692020 1009251749
QUERY 1841883221 1969696691
QUERY 409683359 767112925
QUERY 2116476273 1621390246
QUERY 1890303239 1695460288
QUERY 1355538372 467808075
QUERY 1862550724 2128102026
QUERY 605254032 1958866157
QUERY 1424273404 1500226926
QUERY 136683099 2034930974
QUERY 737747486 817101164
QUERY 634065636 748939998
QUERY 1319117140 421812348
QUERY 889620424 1863837023
QUERY 400726564 1568911125
QUERY 1534580123 1031754301
QUERY 300053961 629675594
QUERY 1372069618 1913192118
QUERY 824001267 1549439825
QUERY 1991969169 1791193125
QUERY 1103419554 230596829
QUERY 443663810 1338325739
QUERY 250437516 711839331
QUERY 1324539401 1831763885
QUERY 313955831 1333368934
QUERY 471108144 521147008
QUERY 29777448 1297299656
QUERY 179738540 1050134715
QUERY 1866659598 581156508
QUERY 1236855676 1359067986
QUERY 1132013863 530857820
QUERY 293644510 247966687
QUERY 1349082051 1072544664
QUERY 1700365935 1680063279
QUERY 894525248 384883589
QUERY 1313066044 494788335
QUERY 1075944844 444125291
QUERY 709884154 1954742589
QUERY 1546099394 407235763
QUERY 1531712644 1267830551
QUERY 317211883 855970481
QUERY 374694012 466858004
QUERY 2112799204 65988864
QUERY 560777199 1457913803
QUERY 1034763677 1520216510
QUERY 1340042284 2118467254
INSERT 1869658785 1404282738
QUERY 465538264 66347439
QUERY 637966448 1308460236
QUERY 832569170 1062169684
QUERY 1067708942 850697211
QUERY 1654626576 1875005149
QUERY 1629560596 1889254320
QUERY 2125472430 820963856
INSERT 323442084 572697477
QUERY 1038235741 1426454646
QUERY 818842575 1046233413
QUERY 1578257035 1046163267
QUERY 810933669 1211863170
QUERY 1793833071 344020933
QUERY 1213491156 678944063
QUERY 594138717 1114825430
QUERY 1163602314 1170611615
QUERY 1446509200 1894482408
INSERT 117868127 793232173
QUERY 319302833 1855553828
QUERY 2120032112 781454099
QUERY 1256904470 2140337031
QUERY 83781496 1592964274
QUERY 1394001599 1885121949
QUERY 194422589 727090792
QUERY 1109910884 316499897
QUERY 1089320166 1825552251
QUERY 522294103 1538611293
QUERY 54870056 1890997149
QUERY 1824256269 1692087525
QUERY 1585264724 372362459
QUERY 723254434 1070327590
QUERY 810417620 1249876429
QUERY 324077680 258776395
QUERY 906381293 1319525078
QUERY 1557024839 718668872
QUERY 1925125558 496038177
QUERY 1059013569 1131485347
QUERY 73974889 1319815713
QUERY 323018148 239915739
QUERY 1236951697 131415749
QUERY 1394477556 1421982838
QUERY 988349382 693776308
QUERY 1080054995 1762148456
QUERY 50572683 1753111046
QUERY 737112745 2115837319
QUERY 1288169384 323436910
QUERY 1172551003 1175739656
QUERY 1464078514 1916741393
QUERY 1990590762 1561309836
QUERY 2083639043 1401014494
QUERY 863215651 1188157051
QUERY 1165369143 246703890
QUERY 1291307313 418447252
QUERY 288013457 181183583
QUERY 1356923240 1528160366
QUERY 924982239 1368799846
QUERY 1274236339 570542052
QUERY 1971556546 1489696190
QUERY 1056218686 1449995382
QUERY 914863870 846336976
QUERY 810913523 857981493
QUERY 1039165076 1174214510
QUERY 554891228 2134591306
QUERY 272521090 1372048015
QUERY 572254673 1376100301
QUERY 1100906319 1995722399
QUERY 680063650 2054062158
QUERY 752915486 2140531330
QUERY 158992943 1010339708
QUERY 768321028 79714299
INSERT 446629567 914387791
QUERY 957839077 758227558
QUERY 673119188 1773061911
QUERY 1945395673 1463164820
QUERY 1420422588 591617119
QUERY 396398107 330356677
QUERY 1181385852 526751933
QUERY 418490271 1255295942
QUERY 22200086 1671926666
QUERY 794241295 2028095957
QUERY 1136349567 1616720980
QUERY 1355428012 929383074
QUERY 269125870 220592190
QUERY 993268776 1302157704
QUERY 1828909637 1110023079
QUERY 217835373 1866679164
QUERY 1346665975 1282909100
QUERY 1570937116 374483745
QUERY 1797394171 184457234
QUERY 807916326 919959910
QUERY 41525511 1256696601
QUERY 1427140884 1290493427
QUERY 1386484840 1735778536
QUERY 763510611 1259840904
QUERY 1082974289 1930978313
QUERY 2111651504 1330676780
QUERY 1515134014 779718791
QUERY 1994654847 1251470496
QUERY 2132763993 391219984
QUERY 1570983872 516403041
QUERY 185300702 184273563
QUERY 851712858 1107013745
QUERY 1417231849 1054438841
QUERY 779254303 893660862
QUERY 2030074781 1957303096
QUERY 2069185687 677585181
QUERY 318711866 1175431125
QUERY 1211565248 870869021
QUERY 597236213 747745599
QUERY 1419286454 1112077513
QUERY 1784844682 818917862
QUERY 904447352 269652568
INSERT 1910385755 426430047
QUERY 618588458 613822911
QUERY 833929509 322915040
QUERY 1041758881 1958873394
QUERY 331500512 1151890970
QUERY 423693776 1259661668
QUERY 1535120808 2039308311
QUERY 808522286 1829329172
QUERY 1640867105 276535193
QUERY 633089180 1912556989
QUERY 389984394 2142942619
QUERY 1954332365 1475724040
QUERY 1810902495 1500891501
QUERY 372287190 89861050
QUERY 1761651207 1528847726
QUERY 1886589925 1303888592
QUERY 1617664722 105461107
QUERY 1681090995 824075824
QUERY 791464019 127903704
QUERY 1114290030 1972854770
QUERY 1380436598 458922460
INSERT 1652699310 867979788
QUERY 1071731247 865193675
QUERY 599270226 64967616
QUERY 1181726795 1404221370
QUERY 1619816739 66993604
QUERY 926879690 1389582767
QUERY 249633171 1631334927
QUERY 204564706 589083467
QUERY 802582624 927658378
QUERY 627418713 853118188
QUERY 414661564 295285790
QUERY 1918048153 1085658377
QUERY 1867683106 563309082
QUERY 849780000 2001012958
QUERY 825141066 102317130
QUERY 165176278 1556718234
QUERY 1235587385 1187465898
INSERT 1863006098 2040584087
QUERY 307762003 1850765564
QUERY 2084777099 1891959774
QUERY 1612159232 1340831330
QUERY 43127683 746920495
QUERY 1690995370 1295875289
QUERY 923876141 777392896
QUERY 529061152 233752079
INSERT 244583602 126852518
QUERY 434614522 1042994163
QUERY 980287614 1908795849
QUERY 1373471434 159632471
QUERY 202760154 116753725
QUERY 237068681 363352036
QUERY 324104784 1984242963
QUERY 365820467 1423137235
QUERY 498168244 764822901
QUERY 1356527655 140217506
QUERY 314118147 992167956
QUERY 1741961005 822381028
QUERY 334473032 1245445257
QUERY 1960242742 1207277694
QUERY 1044037009 851466254
QUERY 127119841 98337270
QUERY 237160625 408747768
QUERY 188124346 691637484
QUERY 384797698 2072146805
QUERY 2080527212 1800758605
QUERY 2126690209 1407667206
QUERY 201827735 820390911
QUERY 238190821 1228055695
QUERY 1326392966 646649988
QUERY 1535120808 2039308311
QUERY 727908798 1035166349
QUERY 414049197 976246341
QUERY 1614192438 1319383808
QUERY 1680574986 1238640750
QUERY 1791654978 621350997
QUERY 35755587 921626998
QUERY 1831565311 1794338259
QUERY 1056021442 1972277232
QUERY 2093441299 1754086928
QUERY 795032596 219946334
QUERY 644537547 7704148
QUERY 203144735 1216859642
QUERY 2002544877 291023121
QUERY 470995736 1331899350
QUERY 1998159872 2137891033
QUERY 1962684617 604633119
QUERY 1293304826 1453911813
QUERY 839114409 1871082808
QUERY 1878786956 1145647964
QUERY 514343551 240166089
QUERY 2132760689 624397409
QUERY 1221720901 28574896
QUERY 727508424 773486891
QUERY 647266469 448643177
QUERY 1962603847 1495769016
INSERT 654234608 1219368176
QUERY 950671484 153443759
QUERY 2146317081 532857620
QUERY 305731819 2035265859
QUERY 1109503112 1969499508
QUERY 1151872151 1448703325
QUERY 1833320127 314670910
QUERY 129791110 766292279
QUERY 1985660455 41911523
QUERY 92747842 1664521889
QUERY 412220369 110102107
QUERY 2145367966 1771441836
QUERY 1593457697 810361685
INSERT 1434455838 1996415344
QUERY 1682251823 1322502664
QUERY 607168304 602850693
QUERY 984629581 1155134775
QUERY 1350490058 40885604
QUERY 453105973 976315516
QUERY 974199835 2017438387
QUERY 2018595810 1896530755
QUERY 1497292920 2083739391
QUERY 2122966541 1506370349
QUERY 279912650 2025782367
QUERY 1432785446 1577225456
QUERY 121720483 68569825
QUERY 538669276 613740642
QUERY 966480025 1871234487
QUERY 1048127405 15958132
QUERY 2031988128 386267682
QUERY 1452242749 889056421
QUERY 794575625 1645051414
QUERY 1508020142 1895109899
QUERY 276792266 1164713120
QUERY 113754758 1317719172
QUERY 91646382 1926618856
QUERY 120575876 563680172
QUERY 993285036 594518546
QUERY 1429647692 913451442
QUERY 1837823870 1329140239
QUERY 272542434 1490349108
QUERY 267945321 739163748
QUERY 1834953593 2016448112
QUERY 1823190038 1726459894
QUERY 1974413281 713352406
QUERY 1111062924 987353750
QUERY 1673920587 117576328
QUERY 1377771930 147089440
QUERY 422861363 1000169755
QUERY 247698434 95737394
QUERY 1567621143 1387569581
QUERY 2082463964 1685977809
QUERY 710865552 668655984
QUERY 1561212923 1565892080
QUERY 1666435132 647731212
QUERY 1276051711 1823741640
QUERY 1782829621 1854332492
QUERY 472731042 1948028849
QUERY 768900253 1438458954
QUERY 934530040 1921307998
QUERY 1438105864 1759425318
QUERY 414879717 651110592
QUERY 519822500 2093920259
QUERY 363331831 1389008255
QUERY 1031265472 1948573793
QUERY 1886334276 943477552
QUERY 1911648748 522626710
QUERY 873099174 1353585650
QUERY 1482872174 1239639192
QUERY 372858085 1218346286
QUERY 1641354180 1526601902
QUERY 703534882 228565671
INSERT 1734800354 29655816
QUERY 1915990093 1778373870
QUERY 1507166366 1214324983
QUERY 345969465 2040217064
QUERY 295764592 43055250
QUERY 633815552 1339532107
QUERY 2030074781 1957303096
QUERY 247806882 1087169810
QUERY 1116825626 363789295
QUERY 1684344559 1774694300
QUERY 532537367 1110288510
QUERY 995561017 1962717593
QUERY 2088998961 940784480
INSERT 1535434218 165430454
QUERY 1031430609 435358587
QUERY 1344534890 621044293
QUERY 1820187911 2013080046
QUERY 1146231057 236891469
QUERY 1626563937 284123344
QUERY 566756895 737107166
QUERY 752109388 1085305223
QUERY 1250735678 219758705
QUERY 1764345141 1539277592
QUERY 511765192 365976522
QUERY 1622483913 483669234
QUERY 1737955601 1260874058
QUERY 104553866 1295119202
QUERY 2027888038 1990302694
QUERY 152398652 857764364
QUERY 693540094 1471168947
QUERY 1021510328 2030760093
QUERY 6051807 120470690
QUERY 604139924 461694757
QUERY 38210306 1696582487
QUERY 1629567725 472059090
QUERY 1176386485 491457389
QUERY 837164797 1614843599
QUERY 1712676265 523439057
QUERY 920086998 887113186
QUERY 9377080 886144334
QUERY 1776155699 1371002779
QUERY 1454783339 560909583
QUERY 365558804 496397842
QUERY 921633660 1543815510
QUERY 1128614034 1126041105
QUERY 232307925 1555897959
QUERY 253521099 495123634
QUERY 517637362 1395807080
QUERY 988969326 1215940832
QUERY 1784915612 926428138
QUERY 1521816494 1917122988
QUERY 1652938439 1217502795
QUERY 926371663 1119891751
QUERY 528306063 864683226
QUERY 258110783 94640943
QUERY 1538888853 1417394059
QUERY 1427346925 1306002744
QUERY 1866172157 1742305101
QUERY 1710376756 736665996
QUERY 129498470 2107666779
QUERY 653552319 1144834911
QUERY 1217281509 1998853845
QUERY 1419570136 1876911017
QUERY 1011004955 1924546129
QUERY 544341998 990112711
QUERY 1942042567 887941266
QUERY 1929669711 745732238
QUERY 656416193 1185388498
QUERY 312587351 1846475323
QUERY 1265277677 1531618407
QUERY 1587053758 182300740
QUERY 2091319209 954093465
QUERY 35935292 356449318
QUERY 1392321626 1590490346
QUERY 1932840830 668794151
QUERY 1374581426 2080314842
QUERY 775202062 1161251789
QUERY 768391848 330253172
QUERY 698717318 972637724
QUERY 1008818141 1045935311
QUERY 12211071 516957389
QUERY 1540849622 253021795
QUERY 266454149 1148820112
QUERY 1287674186 1600525107
QUERY 262583354 1756325727
QUERY 792053625 978320054
QUERY 1463551123 717800587
QUERY 1510490418 103328278
QUERY 1460636262 1235099721
QUERY 1316972747 1110266896
QUERY 1272523517 1669049522
QUERY 1269113010 1526213600
QUERY 1405834103 713052210
QUERY 1932821880 1380581924
QUERY 1551812468 166758067
QUERY 71631203 1619387436
INSERT 1209486012 1948864800
QUERY 860192987 1154381689
QUERY 331034995 1369496764
QUERY 1706344583 195023934
QUERY 1717080560 1995648087
INSERT 2081007117 1780986319
QUERY 1869254918 1977097037
INSERT 604423392 280447100
QUERY 106498653 823679309
QUERY 1994618409 1322937975
QUERY 1907101126 295379625
QUERY 1386007977 1847496842
QUERY 2146904625 950042291
QUERY 2034538478 1696071970
QUERY 1585700100 616067529
QUERY 1485305202 1360329262
INSERT 1591803855 36524924
QUERY 2031143333 174346136
QUERY 2081447262 1987319170
QUERY 975775805 1052759474
QUERY 840771771 2024976178
QUERY 1239170727 1315746994
QUERY 1772971686 1072295867
QUERY 459644842 1149043438
QUERY 414566926 1918599012
QUERY 1610966026 1976362341
QUERY 1816197863 1489965227
QUERY 1535545923 1993617155
QUERY 1916076942 298667965
QUERY 2107133987 642320729
QUERY 861479876 733866518
QUERY 1108720383 1718731093
QUERY 1659371686 1726826776
QUERY 1555705469 857022729
QUERY 438279857 378080341
INSERT 1304931311 67748877
QUERY 2122784467 1488108550
QUERY 1098369547 2059784867
QUERY 1195922938 326138579
QUERY 987347585 1006883813
QUERY 518771851 596392294
QUERY 983977834 1747754254
QUERY 956150113 55062502
QUERY 1295712657 185856316
QUERY 323398109 306774307
QUERY 580226261 919140995
QUERY 2045796165 1074820631
INSERT 885660102 2081704444
QUERY 452992648 194037872
QUERY 1351572262 727243510
QUERY 967712439 16639741
QUERY 139451121 1692589777
QUERY 226729071 1858211265
QUERY 1016924076 382443167
QUERY 739898896 770433600
QUERY 1452953157 1562615373
QUERY 315762537 1051429773
QUERY 421182736 780262434
QUERY 838159134 275346358
QUERY 1681349101 673382408
QUERY 1077399875 385712815
QUERY 2042960000 447298085
QUERY 901594078 288098373
QUERY 475066428 1201749031
QUERY 297747940 1057972212
QUERY 1303050552 1160334499
QUERY 1061906892 61008389
QUERY 1519888861 682151775
QUERY 1581096787 1567841028
QUERY 1078727458 661794645
QUERY 317061027 286447815
QUERY 1618245490 17481971
QUERY 1381772437 765712194
QUERY 654234608 1219368176
QUERY 439705929 1084241186
QUERY 74414984 1476636886
QUERY 34907700 1848120651
QUERY 2047176272 1822453335
QUERY 1827378351 467251861
QUERY 351018392 251655754
QUERY 511694751 1423869795
QUERY 1469325762 1416223621
QUERY 2120941868 2088417923
QUERY 2010796163 2145824638
QUERY 1511849366 530636712
QUERY 1734986238 166390010
QUERY 193608177 215348432
QUERY 104645916 1137281266
QUERY 1940898959 829021327
QUERY 1064572742 647898517
QUERY 738323222 1521694806
QUERY 439020744 1962183338
QUERY 1411465539 2071824200
QUERY 89525461 616912937
QUERY 832261369 1162428917
QUERY 1007969209 1044026508
QUERY 1786715285 395199557
QUERY 671385263 1116216559
QUERY 1892704460 1754395968
QUERY 1892704460 1754395968
QUERY 1964385928 1326409140
QUERY 1943322078 1270592207
INSERT 628099799 285537477
QUERY 337349527 1183152518
QUERY 754823042 689035371
QUERY 1854333381 528935055
QUERY 1427184383 1593272227
QUERY 486827739 1617611245
QUERY 950408741 91603100
INSERT 1340941268 1119706989
QUERY 1747806788 832232516
QUERY 1612607282 1539979154
QUERY 1622486744 1948010625
QUERY 314325636 958637752
QUERY 238338487 422246506
QUERY 1831841017 82380213
QUERY 1334075966 1724598508
QUERY 82392017 583809194
QUERY 1416041711 1260415767
QUERY 953092953 513756519
QUERY 1740948017 1293301727
